id,language,rating,additionalRatings,createdDate,helpfulVotes,username,userId,title,text,locationId,parentGeoId,hotelName,stayDate,tripType,en_review
741437979,de,4,[],2020-01-26,0,Armi M,E3354C942237D2F5A1086697D530A840,Saubere Zimmer - gute Lage,"Wir waren nur eine Nacht dort und es hat uns gut gefallen. Auch hat uns die Familie gleich eine Tour organisiert die einfach grandios war. Die Hölen sind ein echtes Highlite!!! Einziger Mangelpunkt ist die sehr grosse Ringhörigkeit der Zimmet. Da wir um 3.30 Uhr am aufstehen mussten wollten wir um 10pm schlafen. Die Familie ""unterhielt"" sich sehr laut im Erdgeschoss und es wurde auch noch lange in die Nacht Karaoke gesungen... wir sind nicht heikel diesbezüglich. Wir empfehlen die Unterkunft aber auf jeden Fall.",14767931,4014591,Son Doong Riverside Homestay,2020-01-31,COUPLES,"Wir waren nur eine Nacht dort und es hat uns gut gefallen. Auch hat uns die Familie gleich eine Tour organisiert die einfach grandios war. Die Hölen sind ein echtes Highlite!!! Einziger Mangelpunkt ist die sehr grosse Ringhörigkeit der Zimmet. Da wir um 3.30 Uhr am aufstehen mussten wollten wir um 10pm schlafen. Die Familie ""unterhielt"" sich sehr laut im Erdgeschoss und es wurde auch noch lange in die Nacht Karaoke gesungen... wir sind nicht heikel diesbezüglich. Wir empfehlen die Unterkunft aber auf jeden Fall."
695186047,vi,1,"[{'rating': 4, 'ratingLabel': 'Phòng'}, {'rating': 1, 'ratingLabel': 'Dịch vụ'}, {'rating': 4, 'ratingLabel': 'Giấc ngủ'}]",2019-08-03,2,KareAnne,8B4306BEDE1FB318206A485B794582DB,Đừng ở đây nếu bạn là một nữ du khách độc thân,"Chúng tôi ở lại đây vào tháng 3 để hy vọng mọi thứ đã thay đổi. Trong khi chúng tôi ở đó, chúng tôi đã chứng kiến một nhân viên bằng lời nói quấy rối một nữ du khách độc thân. Chúng tôi trở thành bạn với khách du lịch này và cô ấy nói với chúng tôi rằng nhân viên này liên tục nhắn tin cho cô ấy và nổi giận với cô ấy vì không đi chơi với anh ta. Một đêm nọ, hai nhân viên la hét với nhau trong khi chúng tôi đang ăn tối tại nhà hàng của họ. Nó có tiềm năng trở thành một nơi rất tốt nếu họ thuê nhân viên tốt hơn.",15142151,15334042,Trang An Central Homestay,2019-03-31,COUPLES,"Chúng tôi ở lại đây vào tháng 3 để hy vọng mọi thứ đã thay đổi. Trong khi chúng tôi ở đó, chúng tôi đã chứng kiến một nhân viên bằng lời nói quấy rối một nữ du khách độc thân. Chúng tôi trở thành bạn với khách du lịch này và cô ấy nói với chúng tôi rằng nhân viên này liên tục nhắn tin cho cô ấy và nổi giận với cô ấy vì không đi chơi với anh ta. Một đêm nọ, hai nhân viên la hét với nhau trong khi chúng tôi đang ăn tối tại nhà hàng của họ. Nó có tiềm năng trở thành một nơi rất tốt nếu họ thuê nhân viên tốt hơn."
64678902,en,2,"[{'rating': 4, 'ratingLabel': 'Giá trị'}, {'rating': 1, 'ratingLabel': 'Phòng'}, {'rating': 1, 'ratingLabel': 'Địa điểm'}, {'rating': 2, 'ratingLabel': 'Sự sạch sẽ'}, {'rating': 3, 'ratingLabel': 'Dịch vụ'}]",2009-05-12,1,,,Comment of Ho Tram Osaka Resort Vung Tau ,"Ho Tram Osaka Resort is located in the very country side, very quiet in the night but no others entertainment in the night since it's located in the very lonely beach, you have survive food from the hotel.... (don't stay too many day, otherwise, you'll feed up with same food everyday.Against Mosquito Liquid is necessary during staying.",1174442,2549585,Khu nghỉ dưỡng & Spa Bãi Biển Hồ Tràm,2009-05-31,NONE,"Ho Tram Osaka Resort is located in the very country side, very quiet in the night but no others entertainment in the night since it's located in the very lonely beach, you have survive food from the hotel.... (don't stay too many day, otherwise, you'll feed up with same food everyday.Against Mosquito Liquid is necessary during staying."
753618113,en,1,[],2020-05-18,1,966tu_nl,EF96C11317B18025702D8E78661BD70A,Subpar service,"We (2 people) booked a single room and of course there was only a small blanket and it’s not big enough to cover for both of us. I kindly went to the reception to ask for one more blanket and no one was there. Waited for 20 mins before an old senile man showed up to say that: that blanket is big enough and you can’t find a bigger blanket on earth. I said “just give us another one” and he said no. I called the number of the hotel, the new guy simply replied “no” and hung up on me. I could only rate 1 star bcuz there is no 0 star option",10498042,2549585,Le Minh Hotel,2020-05-31,FRIENDS,"We (2 people) booked a single room and of course there was only a small blanket and it’s not big enough to cover for both of us. I kindly went to the reception to ask for one more blanket and no one was there. Waited for 20 mins before an old senile man showed up to say that: that blanket is big enough and you can’t find a bigger blanket on earth. I said “just give us another one” and he said no. I called the number of the hotel, the new guy simply replied “no” and hung up on me. I could only rate 1 star bcuz there is no 0 star option"
265753747,fr,4,"[{'rating': 5, 'ratingLabel': 'Địa điểm'}, {'rating': 4, 'ratingLabel': 'Dịch vụ'}, {'rating': 4, 'ratingLabel': 'Giấc ngủ'}]",2015-04-14,0,jean-louis m,04225DB12755824D27B95D67FF071A93,superbe endroit,"Endroit superbement placé sur les bords de l'estuaire du Mékong, plein de verdure avec un joli jardin exotique agrémenté de ponts,On y arrive en barque à moteur. Le bleu de la piscine à débordement contraste avec la proximité des eaux troubles du fleuve, les nombreux bateaux commercent du matin au soir.les lodges sont spacieux et très bien agencés ( baignoire et vasque en bois ) . Un cours de cuisine locale est donné gratuitement vers 18h30 et les mets préparés sont dégustés au diner, moment très agréable ! Lieu idéal pour y trouver le repos pendant quelques jours.",2060713,3648985,Mekong Lodge,2015-04-30,FRIENDS,"Endroit superbement placé sur les bords de l'estuaire du Mékong, plein de verdure avec un joli jardin exotique agrémenté de ponts,On y arrive en barque à moteur. Le bleu de la piscine à débordement contraste avec la proximité des eaux troubles du fleuve, les nombreux bateaux commercent du matin au soir.les lodges sont spacieux et très bien agencés ( baignoire et vasque en bois ) . Un cours de cuisine locale est donné gratuitement vers 18h30 et les mets préparés sont dégustés au diner, moment très agréable ! Lieu idéal pour y trouver le repos pendant quelques jours."
494778301,ru,2,"[{'rating': 1, 'ratingLabel': 'Giá trị'}, {'rating': 4, 'ratingLabel': 'Địa điểm'}, {'rating': 2, 'ratingLabel': 'Dịch vụ'}]",2017-06-21,8,Аня О,62515EBF4A765FBFCD1E200910F845F9,трэш,"Господа, кто дал этому отелю 5*???? Поверьте, я не сравниваю с Ritz и прочими отелями, я говорю об элементарных вещах: 1. еда в ресторане отеля - до 5* ей ну просто очень далеко, это столовка 2. русские Guest relations - не знаю, из какой деревни приехали эти барышни 3. потеряла на пляже электронный ключ-карточку от номера, приходу на ресепшен за новым, мне говорят ""платите"", ...?? 4. поселили в номер в бунгало, в нем сильно тек душ, попросила переселить. Нашли номер в основном здании. Долго ждала bellboy, который в свою очередь ждал clubcar, чтобы перевезти мой чемодан на колесиках. Не дождалась, принесла сама. можно продолжать еще. Из приятного: шикарные морепродукты в ресторане рядом с пляжем, просто праздник живота какой-то, широченный пляж 9для любителей пеших прогулок самое то).",7808999,18928520,Khu Nghỉ Dưỡng Cam Ranh Riviera,2016-11-30,FRIENDS,"Господа, кто дал этому отелю 5*???? Поверьте, я не сравниваю с Ritz и прочими отелями, я говорю об элементарных вещах: 1. еда в ресторане отеля - до 5* ей ну просто очень далеко, это столовка 2. русские Guest relations - не знаю, из какой деревни приехали эти барышни 3. потеряла на пляже электронный ключ-карточку от номера, приходу на ресепшен за новым, мне говорят ""платите"", ...?? 4. поселили в номер в бунгало, в нем сильно тек душ, попросила переселить. Нашли номер в основном здании. Долго ждала bellboy, который в свою очередь ждал clubcar, чтобы перевезти мой чемодан на колесиках. Не дождалась, принесла сама. можно продолжать еще. Из приятного: шикарные морепродукты в ресторане рядом с пляжем, просто праздник живота какой-то, широченный пляж 9для любителей пеших прогулок самое то)."
675925034,en,2,"[{'rating': 2, 'ratingLabel': 'Địa điểm'}, {'rating': 3, 'ratingLabel': 'Sự sạch sẽ'}, {'rating': 2, 'ratingLabel': 'Dịch vụ'}]",2019-05-23,1,MariaRxxxx,EFA733209FC6AD900BE8FD326409DE5F,"Don't believe Mr and Mrs Smith. Awful, given what it aspires to be.","We rate Mr and Mrs Smith and check them out, but don't always book through them if the price is better on other sites. However it has alway until now proved a reliable guide. This place is such a dissapointment. Mossie nets with holes around the bed, drab room, a welcome cocktail that went under the name of a mojito but was anything but, barely edible food. Yes the setting is beautiful and the bathroom is great but that just is not enough. It's in the back end of beyond down a rough track in what appears to be a seedy, run down area. Be warned! In future we will stick with the chains, eg Belmond, Four Seasons, Sixth Senses.",2370854,11981259,An Lâm Retreats Saigon River,2019-05-31,COUPLES,"We rate Mr and Mrs Smith and check them out, but don't always book through them if the price is better on other sites. However it has alway until now proved a reliable guide. This place is such a dissapointment. Mossie nets with holes around the bed, drab room, a welcome cocktail that went under the name of a mojito but was anything but, barely edible food. Yes the setting is beautiful and the bathroom is great but that just is not enough. It's in the back end of beyond down a rough track in what appears to be a seedy, run down area. Be warned! In future we will stick with the chains, eg Belmond, Four Seasons, Sixth Senses."
341623386,en,1,[],2016-01-21,1,tasseb,BD9E8672C79C47B6D6829668140F0AEC,I HATE being lied to,"Ok first off this is just shy of 60 kilometres by the shortest route , second at least 10kms out the signs start telling you it's only another 5 Kms a complete lie! Then you get there and the man at the gate speaks no English and wanted 50 dong just for me to look around! I refused to pay so can only tell you that the accommodation is in brick built villas and that the beach is small. IF you are going to attract English speaking people ( all signs ARE in English) then a customers first contact MUST speak or understand English, lack of this shows lack of care and will not get me staying here. Big disappointment!",1146090,2640774,Khu nghỉ dưỡng và Spa Wild Beachs,2016-01-31,SOLO,"Ok first off this is just shy of 60 kilometres by the shortest route , second at least 10kms out the signs start telling you it's only another 5 Kms a complete lie! Then you get there and the man at the gate speaks no English and wanted 50 dong just for me to look around! I refused to pay so can only tell you that the accommodation is in brick built villas and that the beach is small. IF you are going to attract English speaking people ( all signs ARE in English) then a customers first contact MUST speak or understand English, lack of this shows lack of care and will not get me staying here. Big disappointment!"
375408626,fr,4,[],2016-05-22,0,,EE19DF23EAE949733E41F93F789F37DD,"Hotel sans charme, mais mieux que nos attentes","Hôtel correct, chambre correct, piscine pratiquement sur la route... mais le restaurant (aussi sans charme) offre des plats vraiment authentiques et bons. On y trouve beaucoup de locaux qui font des repas avec cérémonielles très intéressants et, pour nous, amusantes. Petit déjeuner riche et aussi authentique. Personnel très aimable. Propre.",655574,662329,Khách sạn Mường Thanh,2016-04-30,COUPLES,"Hôtel correct, chambre correct, piscine pratiquement sur la route... mais le restaurant (aussi sans charme) offre des plats vraiment authentiques et bons. On y trouve beaucoup de locaux qui font des repas avec cérémonielles très intéressants et, pour nous, amusantes. Petit déjeuner riche et aussi authentique. Personnel très aimable. Propre."
684226344,fr,3,"[{'rating': 3, 'ratingLabel': 'Giá trị'}, {'rating': 3, 'ratingLabel': 'Địa điểm'}, {'rating': 3, 'ratingLabel': 'Dịch vụ'}]",2019-06-25,2,clementsylvie,DBD6D0A6BC7C2629C6B107D73C2D92F4,hotel correct mais moyen pour le prix,"accueil agréable, chambre propre, salle d'eau un peu vétuste, literie un peu trop ferme le petit déjeuner n'est pas vraiment top mais reste correct. C'est un établissement pour y passer une nuit ou deux.",1988791,1535794,Cuu Long Hotel,2019-05-31,COUPLES,"accueil agréable, chambre propre, salle d'eau un peu vétuste, literie un peu trop ferme le petit déjeuner n'est pas vraiment top mais reste correct. C'est un établissement pour y passer une nuit ou deux."
153144540,en,2,"[{'rating': 2, 'ratingLabel': 'Giá trị'}, {'rating': 2, 'ratingLabel': 'Phòng'}, {'rating': 3, 'ratingLabel': 'Địa điểm'}, {'rating': 2, 'ratingLabel': 'Sự sạch sẽ'}, {'rating': 3, 'ratingLabel': 'Dịch vụ'}, {'rating': 2, 'ratingLabel': 'Giấc ngủ'}]",2013-02-25,4,Sallyawayfromhome,93E3BE1748782B7183A1380A666603A4,Tired..,"I feel that perhaps 5 years ago this place would have been the relaxing paradise I was looking for. It just seems quite sad and run down when we stayed. Good points: I enjoyed the food, and the communal aspect of sit down meals. I see people have described being hungry, and I'm not sure how as food was plentiful and nice. I also found it a sociable place, and met a nice group of interesting people. It is a place for relaxation, and it was a nice wind down being there. Staff were great, had a big bonfire one night. Bad points: The whole place looked run down. The communal games area just had piles of unloved toys/books/broken equipment lying about, and it really wouldn't take much for them to make it that little bit more inviting. Table tennis was fun though. The huts and bathroom facilities are basic, which we expected. Several showers were broken/leaking, adding to the unloved feel. And some huts are nicer than other, with shells mobiles and hammocks. But bedding is a bit grim, and for this price it could be just a bit nicer (when I compare to other places we stayed during our trip). Dogs about (which I loved), but all covered in fleas. Beach is alright, I have seen far more beautiful. Not the cleanest, lots of rubbish washed up. It really wouldn't take much for this place to be much better. It feels like a once loved paradise which the owner had bored of which is a shame as it wouldn't take much to get it that little bit better.",1119651,1119789,Jungle Beach Việt Nam,2012-12-31,COUPLES,"I feel that perhaps 5 years ago this place would have been the relaxing paradise I was looking for. It just seems quite sad and run down when we stayed. Good points: I enjoyed the food, and the communal aspect of sit down meals. I see people have described being hungry, and I'm not sure how as food was plentiful and nice. I also found it a sociable place, and met a nice group of interesting people. It is a place for relaxation, and it was a nice wind down being there. Staff were great, had a big bonfire one night. Bad points: The whole place looked run down. The communal games area just had piles of unloved toys/books/broken equipment lying about, and it really wouldn't take much for them to make it that little bit more inviting. Table tennis was fun though. The huts and bathroom facilities are basic, which we expected. Several showers were broken/leaking, adding to the unloved feel. And some huts are nicer than other, with shells mobiles and hammocks. But bedding is a bit grim, and for this price it could be just a bit nicer (when I compare to other places we stayed during our trip). Dogs about (which I loved), but all covered in fleas. Beach is alright, I have seen far more beautiful. Not the cleanest, lots of rubbish washed up. It really wouldn't take much for this place to be much better. It feels like a once loved paradise which the owner had bored of which is a shame as it wouldn't take much to get it that little bit better."
274357379,en,1,"[{'rating': 2, 'ratingLabel': 'Giá trị'}, {'rating': 1, 'ratingLabel': 'Dịch vụ'}, {'rating': 2, 'ratingLabel': 'Giấc ngủ'}]",2015-05-25,0,WeTravelAsia B,72BA285A20E3C5A3FCC79371330D82D5,Once you've paid there's no service anymore,"We went for that hotel since it's recommended in our travel guide. Upon arrival, after 6hrs travel, we were not allowed to check in our room, change clothes or maybe eat something, but a guy has been called who asked us where we came from, where we go after Phong Nha, if we already have a busticket, if we want to rent a motorbike and then he gave us a flyer with tours he offers and waited for us to book something. Besides an uncosy feeling in this superficially kept clean hotel that was our first impression: ""Buy something"". They told us, we should buy everything from the hotel and not outside. Concerning the room - it was ok, but not clean, not comfortable (among other things I found an old shaver on the wardrobe!). The breakfast was tasty - Omelette with Coffee and I was lucky, I would have chosen this since you don't get to choose - and one of the four ladies was friendly and smiled all the time and really tried, I think. But also nobody speaks english there and this is not a big issue as long as the service is good and / or there are no problems to be solved. We made the mistake to book a busticket via the hotel. We were supposed to be fetched at 10 pm. That evening the bus was almost 2hrs late and came around midnight. The staff was not speaking english and also did not care about calling someone to inform us, what happened. We had to do it ourselves. So we called the two numbers printed on the ticked. One was not available, the other did not exist! That's how we sat there in the middle of the night. When the bus finally arrived, it was overbooked. We asked for two seats in the upper back. What we got where one seat in the back at the toilet and one seat in the front. When we had to change for another bus in Hanoi, some taxi driver took us to a travel agency and asked for 220.000Dong for a 10 minute drive!!! (We didn't pay him and he just drove away) We also rented a motorbike and - as everywhere in Vietnam - you get it with the tank just that full that you can manage to drive the 300m to the guy on the corner that sells petrol in plastic bottles. I'm sure that's where the freshly bought petrol goes back to when you return the motorbike again. We would not recommend this hotel (for Westerners at least). The other hotels may also not be that clean or cosy, I don't know about that, but the disappointing thing is, that in Mountain View they try to sell you something, but are not interested in making your stay pleasant in return or feel responsible for the products the sell once you've paid.",7806247,4014591,Mountain View Hotel,2015-05-31,COUPLES,"We went for that hotel since it's recommended in our travel guide. Upon arrival, after 6hrs travel, we were not allowed to check in our room, change clothes or maybe eat something, but a guy has been called who asked us where we came from, where we go after Phong Nha, if we already have a busticket, if we want to rent a motorbike and then he gave us a flyer with tours he offers and waited for us to book something. Besides an uncosy feeling in this superficially kept clean hotel that was our first impression: ""Buy something"". They told us, we should buy everything from the hotel and not outside. Concerning the room - it was ok, but not clean, not comfortable (among other things I found an old shaver on the wardrobe!). The breakfast was tasty - Omelette with Coffee and I was lucky, I would have chosen this since you don't get to choose - and one of the four ladies was friendly and smiled all the time and really tried, I think. But also nobody speaks english there and this is not a big issue as long as the service is good and / or there are no problems to be solved. We made the mistake to book a busticket via the hotel. We were supposed to be fetched at 10 pm. That evening the bus was almost 2hrs late and came around midnight. The staff was not speaking english and also did not care about calling someone to inform us, what happened. We had to do it ourselves. So we called the two numbers printed on the ticked. One was not available, the other did not exist! That's how we sat there in the middle of the night. When the bus finally arrived, it was overbooked. We asked for two seats in the upper back. What we got where one seat in the back at the toilet and one seat in the front. When we had to change for another bus in Hanoi, some taxi driver took us to a travel agency and asked for 220.000Dong for a 10 minute drive!!! (We didn't pay him and he just drove away) We also rented a motorbike and - as everywhere in Vietnam - you get it with the tank just that full that you can manage to drive the 300m to the guy on the corner that sells petrol in plastic bottles. I'm sure that's where the freshly bought petrol goes back to when you return the motorbike again. We would not recommend this hotel (for Westerners at least). The other hotels may also not be that clean or cosy, I don't know about that, but the disappointing thing is, that in Mountain View they try to sell you something, but are not interested in making your stay pleasant in return or feel responsible for the products the sell once you've paid."
24154662,en,3,"[{'rating': 4, 'ratingLabel': 'Giá trị'}, {'rating': 3, 'ratingLabel': 'Phòng'}, {'rating': 3, 'ratingLabel': 'Địa điểm'}, {'rating': 3, 'ratingLabel': 'Sự sạch sẽ'}, {'rating': 4, 'ratingLabel': 'Nhận phòng / bàn tiếp tân'}, {'rating': 3, 'ratingLabel': 'Dịch vụ'}, {'rating': 4, 'ratingLabel': 'Dịch vụ kinh doanh (ví dụ: truy cập internet)'}]",2009-02-03,15,amyjoy99,B0411689B99EDC396E6B7F914879F1C7,"A nice, local family resort","The Long Hai Beach Resort is about two hours' drive from Ho Chi Minh and located on the east end of the beach alongside the Anoasis Resort. The location is about 15 minutes' walk to the crowded public beach on the more western end. We booked through  The resort itself is well groomed and lush with many plants and flowers. We stayed in a garden bungalow, which is a small house divided into four sections. The architecture and room furnishings are Chinese-style. In my opinion, the room furnishings are not exactly luxurious to Western standards, but minimum and clean. The majority of the guests were local and in families. There were a few other couples, but we were definitely outnumbered by boisterous kids during the free breakfast buffet and poolside. There is a buffet and then a separate restaurant called Heritage in the same building, looking onto the beach. The breakfast buffet was large but left much to be desired in taste. However compared to the buffet, I was pleasantly surprised by the quality of the food at the Heritage restaurant. The seafood dishes were fresh and very nice. There are not many other places to eat except the shacks on the public beach or going back into town, so we ate all of our meals at the resort. The facilities were well-kept and clean. The pool was large and had plenty of towels and lounge chairs available. The private beach area was not crowded and for the most part clean. There were a few stray plastic bags but trash became much more frequent on the walk into the public beach. For a convenient beach getaway from HCMC, I would recommend this resort for a short visit. The price is right and the facilities are well-kept. However due to its isolated location and lack of dining options, I would not recommend it for a longer stay. Also keep in mind that the resort is catered to local families so while you can find those quiet spots, it is not a romantic beach hideaway.",621820,635528,Long Hai Beach Resort,2009-01-31,COUPLES,"The Long Hai Beach Resort is about two hours' drive from Ho Chi Minh and located on the east end of the beach alongside the Anoasis Resort. The location is about 15 minutes' walk to the crowded public beach on the more western end. We booked through  The resort itself is well groomed and lush with many plants and flowers. We stayed in a garden bungalow, which is a small house divided into four sections. The architecture and room furnishings are Chinese-style. In my opinion, the room furnishings are not exactly luxurious to Western standards, but minimum and clean. The majority of the guests were local and in families. There were a few other couples, but we were definitely outnumbered by boisterous kids during the free breakfast buffet and poolside. There is a buffet and then a separate restaurant called Heritage in the same building, looking onto the beach. The breakfast buffet was large but left much to be desired in taste. However compared to the buffet, I was pleasantly surprised by the quality of the food at the Heritage restaurant. The seafood dishes were fresh and very nice. There are not many other places to eat except the shacks on the public beach or going back into town, so we ate all of our meals at the resort. The facilities were well-kept and clean. The pool was large and had plenty of towels and lounge chairs available. The private beach area was not crowded and for the most part clean. There were a few stray plastic bags but trash became much more frequent on the walk into the public beach. For a convenient beach getaway from HCMC, I would recommend this resort for a short visit. The price is right and the facilities are well-kept. However due to its isolated location and lack of dining options, I would not recommend it for a longer stay. Also keep in mind that the resort is catered to local families so while you can find those quiet spots, it is not a romantic beach hideaway."
659907015,fr,4,"[{'rating': 4, 'ratingLabel': 'Giá trị'}, {'rating': 4, 'ratingLabel': 'Địa điểm'}, {'rating': 3, 'ratingLabel': 'Dịch vụ'}]",2019-03-20,0,guzelimtrudi,4DEA2FA8C353FA557EA0AA69640B5777,agreable,"Hôtel assez récent, mais un peu sans âme , à voir d'ici qq année. Jolie piscine Diner et petit déjeuner corrects mais la encore il était difficile de se faire comprendre,le niveau d'anglais n'est pas bon La ville n'a aucun intérêt",8524802,737085,Ben Tre Riverside Resort,2019-02-28,COUPLES,"Hôtel assez récent, mais un peu sans âme , à voir d'ici qq année. Jolie piscine Diner et petit déjeuner corrects mais la encore il était difficile de se faire comprendre,le niveau d'anglais n'est pas bon La ville n'a aucun intérêt"
836778194,en,1,[],2022-05-01,0,586vaughang,1127F3DBBDC55E7EEA423877D8E0AB3B,Don't come here if you are a drinker.,"Booked and paid up front for this place, as it's advertised as having a rooftop bar and minibars. It also gets fulsome reviews everywhere. Imagine our delight upon arriving and finding there is no minibar and no bar. Holiday weekend ruined. The room is clean, however.",12123644,298084,Khách sạn Sunrise,2022-05-31,COUPLES,"Booked and paid up front for this place, as it's advertised as having a rooftop bar and minibars. It also gets fulsome reviews everywhere. Imagine our delight upon arriving and finding there is no minibar and no bar. Holiday weekend ruined. The room is clean, however."
536732344,en,4,[],2017-10-28,3,kiwisinoz,28F6E8DD5C5DE5A5AA86A494429B6970,Resort living,"We spent 6 days at the resort as part of a package deal. The resort has all the amenities we required including 3 pools , spa , restaurants , beach bar etc. The resort had only been open since April so understandably there were some teething issues. I realize that English is not widely understood and I would not criticize the resort on that basis however some steps may assist communication . For example I can only recall perhaps 5 staff who were able to understand reasonable English . A solution could be to employ a few people who could be used as interpreters or informal teachers . However having said that we coped comfortably. The food on the whole was very good although sometimes not sufficiently heated . A seafood bbq was not successful as the food was kept warm for too long and became tough. The resort itself was beautiful , very open and the rooms were very nice and well serviced A shuttle bus was provided for airport transfers and shopping trips to Nha Trang. The staff on the whole were very good especially Wina in the spa and beach bar. Overall a very good stay at a resort which will only get better",10587972,18928520,The Anam,2017-10-31,FRIENDS,"We spent 6 days at the resort as part of a package deal. The resort has all the amenities we required including 3 pools , spa , restaurants , beach bar etc. The resort had only been open since April so understandably there were some teething issues. I realize that English is not widely understood and I would not criticize the resort on that basis however some steps may assist communication . For example I can only recall perhaps 5 staff who were able to understand reasonable English . A solution could be to employ a few people who could be used as interpreters or informal teachers . However having said that we coped comfortably. The food on the whole was very good although sometimes not sufficiently heated . A seafood bbq was not successful as the food was kept warm for too long and became tough. The resort itself was beautiful , very open and the rooms were very nice and well serviced A shuttle bus was provided for airport transfers and shopping trips to Nha Trang. The staff on the whole were very good especially Wina in the spa and beach bar. Overall a very good stay at a resort which will only get better"
448042496,de,4,"[{'rating': 4, 'ratingLabel': 'Phòng'}, {'rating': 4, 'ratingLabel': 'Sự sạch sẽ'}, {'rating': 4, 'ratingLabel': 'Dịch vụ'}]",2016-12-31,2,afinker,0FD8145974614C7EC0625EC60871113E,Rundum zufriedene Gäste,"Wir waren über Weinachten 2016 nach einer Rundreise von Hanoi nach Saigon zum entspannen und ausruhen in dieser Hotelanlage. Nach der Anstrengung der Tage zuvor war diese Ruhe uns willkommen. Die schöne saubere Anlage, das Essen(andere Länder, andere Essen) und auch das Personal alles vorbildlich! Jedoch ist der Bedarf gegeben, die einst sicher schönen Bungalow einer Verschönerungs- und vor allem einer Renovierung zu unterziehen! Das Meerwasser ist pudelwarm, der Wellengang gigantisch. Doch für Kinder : Achtung! Es ist eine starke Strömung, die sogar uns beinahe mit sich riss. Der Strand machte einen sauberen Eindruck. Was negativ zu nennen ist, sind die Sandflöhe, die uns 2 x in den 7 Tagen ärgerten. Wir hoffen, es gibt keine Nachwirkungen der Stiche. Traumhaft waren die Massagen der Mädchen. Sie verstehen ihr Handwerk. Unbedingt mal ""kosten"" , es lohnt sich.",1174442,2549585,Khu nghỉ dưỡng & Spa Bãi Biển Hồ Tràm,2016-12-31,COUPLES,"Wir waren über Weinachten 2016 nach einer Rundreise von Hanoi nach Saigon zum entspannen und ausruhen in dieser Hotelanlage. Nach der Anstrengung der Tage zuvor war diese Ruhe uns willkommen. Die schöne saubere Anlage, das Essen(andere Länder, andere Essen) und auch das Personal alles vorbildlich! Jedoch ist der Bedarf gegeben, die einst sicher schönen Bungalow einer Verschönerungs- und vor allem einer Renovierung zu unterziehen! Das Meerwasser ist pudelwarm, der Wellengang gigantisch. Doch für Kinder : Achtung! Es ist eine starke Strömung, die sogar uns beinahe mit sich riss. Der Strand machte einen sauberen Eindruck. Was negativ zu nennen ist, sind die Sandflöhe, die uns 2 x in den 7 Tagen ärgerten. Wir hoffen, es gibt keine Nachwirkungen der Stiche. Traumhaft waren die Massagen der Mädchen. Sie verstehen ihr Handwerk. Unbedingt mal ""kosten"" , es lohnt sich."
250849026,ja,3,"[{'rating': 4, 'ratingLabel': 'Phòng'}, {'rating': 3, 'ratingLabel': 'Dịch vụ'}, {'rating': 2, 'ratingLabel': 'Giấc ngủ'}]",2015-01-24,0,fuka39,70F031BD0ACD8FB0CF5038F4C1EBD5EA,静かなリゾート,トーチミンからボートで１時間更にタクシーで３０分、非常に閑静で静かなリゾートです。ビーチサイイドに面し、プライベートビーチではあるが、海は真っ茶色。プールはある。レストランは、一つしか無く、海のものを期待するも、ほぼほぼ毎日ベトナム料理のみ、朝食は、アメリカンブレックファーストでした。,1478118,3923923,Khu nghỉ dưỡng & Spa Bãi biển Tropicana,2014-03-31,FRIENDS,トーチミンからボートで１時間更にタクシーで３０分、非常に閑静で静かなリゾートです。ビーチサイイドに面し、プライベートビーチではあるが、海は真っ茶色。プールはある。レストランは、一つしか無く、海のものを期待するも、ほぼほぼ毎日ベトナム料理のみ、朝食は、アメリカンブレックファーストでした。
611926839,en,4,[],2018-08-29,0,Alex G,D9529ABD28DC50D30E835FB386502755,Couple of nights stay in Ca Mau,"This hotel has quite agrand entrance and feel. Plenty of facilities, most of which I never have chance to try out. The rooms are nice, new and clean, although seem like the Aircon is a bit damp as it smells a little damp when you enter the room. It's not off-putting though. I always get a good night's sleep as it's quiet and the beds are really comfy. I tried the restaurant out, the foodie had was really yummy, although the fries as an appetizer are quite a large portion and probably good for 2-3 people sharing. I had the seabass in soy sauce and the sizzling pork which was really good. Breakfast is typical Vietnamese with some European options. I find sometimes the tea is not hot and the chips are pretty cold. Just small quarms, overall I really like my stay here and can recommend it. The staff are really nice.",10319433,1568668,Khách Sạn Mường Thanh Luxury Cà Mau,2018-08-31,BUSINESS,"This hotel has quite agrand entrance and feel. Plenty of facilities, most of which I never have chance to try out. The rooms are nice, new and clean, although seem like the Aircon is a bit damp as it smells a little damp when you enter the room. It's not off-putting though. I always get a good night's sleep as it's quiet and the beds are really comfy. I tried the restaurant out, the foodie had was really yummy, although the fries as an appetizer are quite a large portion and probably good for 2-3 people sharing. I had the seabass in soy sauce and the sizzling pork which was really good. Breakfast is typical Vietnamese with some European options. I find sometimes the tea is not hot and the chips are pretty cold. Just small quarms, overall I really like my stay here and can recommend it. The staff are really nice."
